Date,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-03-19,14359.57326,106.8423197,-2.020648604,6.154441954,-5.564451304,427.3733951,78.18046101,5.92540989,-4.164544487,18.87351755,1.260296926,1064.11961,-9.168630665,56160,42430,44920,47330,42500,52100,45990,47610,46280,40920,40030,47900,49410,64570,57840,71300,59370,64510,40020,71650,63060,38800,47250,54500,70580,58520,44040,41600,43260,48100,51870,49470,49200,50890
2022-03-20,14349.11276,108.5065475,-1.281059531,6.174458394,-4.122202883,426.1177603,78.25521658,5.917193004,-2.038915707,18.87653549,1.572291788,1098.233087,-7.894857774,54930,45000,46410,46560,43430,54940,44620,46940,46080,40910,39180,46200,50860,65570,58270,71300,58030,61490,39840,71200,64460,38220,46640,55820,72210,58670,44630,41720,43860,48130,53710,49720,49890,51140
2022-03-21,14342.2998,109.97,6.67,4.934,0.65,329.4,-1.96,6.25,2.19,19.28,1.85,1119.25,5.22,54380,45000,43690,49540,39750,46900,45820,45860,49070,38350,38650,48540,47210,62990,54140,71370,65200,59200,39090,69520,64480,38160,45750,57740,74150,58970,42170,42470,44290,48780,55330,49770,48900,50070
2022-03-22,14345,109.27,-0.64,5.227,5.94,328.9,-0.15,6.471,3.54,19.15,-0.67,1118.25,-0.09,54350,45000,44150,47220,41060,50460,43650,44780,44820,40380,40080,46410,50200,66810,52730,71370,57590,63630,41290,69490,64280,38870,48640,60381.67041,69590,58270,43890,43930,43440,48220,53390,50810,49780,50370
2022-03-23,14345.5,111.99,2.49,5.274,0.9,325.35,-1.08,6.704,3.6,19.24,0.47,1105.75,-1.12,55630,41350,44170,47130,36600,50460,43010,44980,45590,39650,40100,46850,49260,64360,54350,68010,55980,57690,41120,69490,63290,37800,51300,63230,68510,58980,43740,44940,45150,49530,53540,49650,49030,49850
2022-03-24,14389,109.43,-2.29,5.446,3.26,326.65,0.4,6.514,-2.83,19.26,0.1,1085.75,-1.81,55510,45000,42090,46570,36600,49580,44660,43120,44410,38290,40140,46830,50020,64230,56450,65950,56320,57540,40950,70960,61910,37990,50870,64980,69260,57130,44610,44790,43150,50260,50560,48590,48010,49090
2022-03-25,14337.09961,111.06,1.49,5.611,3.03,327.15,0.15,6.616,1.57,19.61,1.82,1102.25,1.52,54000,42950,40820,45540,37880,48710,44500,41800,44310,37470,39030,45600,49110,64400,57270,65500,57010,62220,40190,71860,61950,38010,50600,63840,67500,57610,42810,44720,42900,50620,49560,48040,46790,48330
2022-03-26,14302.51797,106.2617023,14.25237506,6.290235902,7.379444729,237.6031221,-74.13283458,5.868194667,0.718072826,18.89328255,0.397202443,1105.910546,2.184659345,52360,42430,40940,44430,37160,47110,42290,41440,44570,36970,39380,44160,47840,64430,54010,65500,57000,60400,39440,71060,60880,38930,49900,64450,68580,55690,42810,42900,43280,49960,50040,46220,46770,47900
2022-03-27,14304.5226,104.5676378,11.93776562,6.308811966,5.201885448,214.5023532,-81.59903557,5.860078774,0.68663071,18.89584697,0.390262079,1090.275486,0.151659663,50960,45000,41050,41990,37970,48680,41340,38640,44750,35950,37910,45910,51380,64800,55360,66560,54120,62550,37450,72130,61490,38270,49730,60280,70180,53350,43270,42970,44170,51560,49490,44630,47080,48250
2022-03-28,14334,103.42,-6.88,5.538,-1.3,259.75,-20.6,6.579,-0.56,19.59,-0.1,1057,-4.11,49380,41350,41690,39700,36320,47870,43270,34850,43460,33440,38450,45230,50710,65480,55230,66560,53090,60170,36890,70700,64060,37220,50470,65040,54100,48580,44170,42840,44440,52450,48940,39220,44050,45340
2022-03-29,14373,102.05,-1.32,5.33,-3.76,253.4,-2.44,6.631,0.79,19.11,-2.45,1014.25,-4.04,49850,47430,42120,39910,36100,46020,41900,32780,42780,32770,38640,44400,52660,64370,57120,68250,50340,60170,36410,69590,61040,38530,50180,62960,69130,47070,43030,42100,44090,53750,47620,37180,41010,43810
2022-03-30,14334,105.68,3.56,5.658,6.15,260,2.6,6.538,-1.4,19.47,1.88,1027.25,1.28,51080,45000,40370,38220,36000,46020,44030,31960,41980,31580,38010,45920,52810,63110,57260,69790,49940,61290,37070,68100,60270,37480,50990,63930,69500,47120,43890,42060,44360,53930,48530,36120,43790,43450
2022-03-31,14327.5,98.52,-6.78,5.701,0.76,259,-0.38,6.391,-2.25,19.49,0.1,1006,-2.07,52000,42430,41720,36050,30640,46020,44010,31340,42370,32020,37830,45090,55360,64170,58940,70920,51080,55850,35460,71570,64390,38040,51460,63890,61560,44360,44060,41950,43430,54910,47350,34590,42670,42520
2022-04-01,14351,97.9,-0.63,5.795,1.65,258.75,-0.1,6.363,-0.44,19.37,-0.62,984.5,-2.14,51640,39690,42420,35240,28530,44510,44550,30790,45100,31700,37500,45560,58640,63740,59470,73990,50770,52830,34880,69390,62870,39180,51740,67860,62100,45840,46770,42730,43020,56600,49040,33550,41460,41700
2022-04-02,14372.31483,97.57813381,5.859825016,6.41594722,2.159201561,317.5829757,37.33555124,5.811686402,-0.216214926,18.90987288,-0.145029768,976.2058949,-2.202662072,49870,42430,41810,35240,29490,44510,46790,30580,44890,31720,36420,47370,58150,63370,60240,70680,49690,56400,34560,72720,65920,39270,50820,66480,60240,43810,47720,44130,42440,57340,49820,33830,42550,41130
2022-04-03,14382.47729,98.64931989,7.46844711,6.433082908,2.341156882,319.7488278,38.56352186,5.803671503,0.50774268,18.91198376,0.066660375,984.7830493,-0.479526488,49510,42430,44410,34610,29950,44510,45700,32080,45360,31840,38100,46970,57370,63370,59560,72590,50760,57890,35060,70320,67830,38040,50940,62500,58230,43910,47720,43010,42460,50590,49350,34770,41820,41270
2022-04-04,14361,101.84,4.02,5.793,-0.03,264,2.03,6.367,0.06,19.61,1.24,1010.25,2.62,49840,39690,45660,34610,35100,45760,46730,33870,46270,34920,37850,47010,57370,64560,61410,73600,47620,64560,36400,70890,65950,43590,51660,64210,59260,44160,54030,43330,42760,59310,50520,36540,42580,40100
2022-04-05,14322.2998,100.68,-1.14,6.108,5.44,281,6.44,6.581,3.36,19.65,0.2,1045.25,3.46,49940,42430,46000,34610,36050,47850,48700,36180,46160,35050,38860,47850,61370,65180,62530,75910,49940,64360,36390,65600,67990,43530,52530,68740,59980,43450,59870,43560,44760,60000,54240,37390,43140,40760
2022-04-06,14365.5,95.41,-5.23,6.107,-0.02,286.5,1.96,6.664,1.26,19.59,-0.31,1038.25,-0.67,45830,42430,41760,33350,35380,50460,48900,36160,45790,35280,38680,47210,60960,65540,62010,75910,49760,61540,36740,68760,65510,41340,54070,66850,59170,43460,58620,48170,42830,59810,57340,37240,43520,40200
2022-04-07,14382,95.51,0.1,6.436,5.39,281.65,-1.69,6.61,-0.81,19.84,1.28,1020,-1.76,45980,42430,43340,33990,34830,49580,49720,33560,46070,33180,37590,46600,61050,65620,62450,75130,52020,59800,35840,69190,68590,42750,55670,66230,58560,42350,59480,48930,45890,62080,55190,36740,43800,38850
2022-04-08,14385,97.73,2.32,6.356,-1.24,291.6,3.53,6.681,1.07,20.41,2.87,1051.5,3.09,44310,41350,44820,33200,28900,47540,50100,31650,44400,31220,36740,46870,61400,65370,61970,71660,50260,56440,35100,70300,68720,42830,54300,66870,59550,41650,53890,48730,46460,58350,54620,33770,43010,37660
2022-04-09,14376.78035,92.06733335,-6.012970555,6.531575909,-15.92816771,246.8661476,-21.43289216,5.755885095,0.662946569,18.92328852,1.235361341,1069.363599,4.179055017,41800,45000,46990,32970,26650,49490,50020,30720,44190,30230,33080,47270,60550,64010,62250,72370,49940,56600,34680,71490,70550,43460,56990,65960,59670,40340,55650,48360,46010,59280,53930,32980,40910,35810
2022-04-10,14360.69768,91.00384034,-7.928909225,6.547271222,-14.2527658,246.3522787,-23.21121781,5.747971191,1.047082354,18.92494588,0.597455078,1070.333561,4.769032064,42140,39690,42780,31140,26650,44300,48710,30530,43880,29320,35930,47040,57580,62790,60720,73370,48150,54950,33420,69860,72120,41030,57500,65180,61220,40390,53840,47950,45480,59280,53870,31220,39310,35460
2022-04-11,14355,93.92,-3.9,6.723,5.77,290.65,-0.33,6.765,1.26,20.31,-0.49,1081.25,2.83,40590,39690,42150,30410,25050,45090,46660,29850,40520,25750,34820,45650,58360,64480,56580,73310,44080,56980,30940,67560,73700,37450,56100,67560,60250,37360,53690,48620,45930,59340,52700,32560,39490,35850
2022-04-12,14360.7002,100.15,6.63,6.763,0.59,309.1,6.35,6.89,1.85,20.22,-0.44,1103.75,2.08,39940,39690,35770,31520,25570,43530,42540,28570,39540,25480,30340,46420,54880,63760,56410,74320,44730,52660,31220,69870,73540,35420,57270,68830,61290,37090,54240,47420,46500,59600,53540,29650,38290,36240
2022-04-13,14364.2002,103.79,3.63,7.096,4.92,312,0.94,6.833,-0.83,20.1,-0.59,1113.5,0.88,40010,39690,34810,31420,23710,39870,40490,27800,38310,23560,30560,45540,55440,63760,57130,76650,44880,52170,31210,69360,70890,32630,56610,69960,60340,36640,53410,46980,45790,57060,51860,29690,38210,34260
2022-04-14,14360.2002,106.38,2.5,7.423,4.61,309.1,-0.93,6.82,-0.19,20.06,-0.2,1096.5,-1.53,39390,39690,33210,31190,23910,41600,39800,27700,37930,23800,26950,45360,53580,61950,55510,76650,41440,47110,30830,69360,71780,33300,58240,70100,60890,36100,54270,45580,42430,57380,49940,28690,34240,32500
2022-04-15,14383.90039,109.2173412,13.96646523,6.622661264,-19.57353592,281.331507,-1.836832829,6.82,0,18.93226085,2.032688308,1095.75,-0.07,39170,39690,32910,29840,23120,42680,39320,27350,36170,22990,28200,44140,51210,61150,55160,70840,40740,50190,29510,67060,67940,33990,61350,69730,60430,35540,51220,45000,39200,60730,47700,29320,32530,32090
2022-04-16,14379.73702,109.9029325,17.52740926,6.637121969,-27.6888292,271.9521035,-2.294535024,5.700790747,-0.534099323,18.93352948,2.400990893,1106.086599,1.930330868,38870,45000,32870,29410,22730,40790,38780,26890,35940,23100,26860,44080,51940,59500,53210,69790,44340,45900,29070,67060,65630,33560,58990,68160,61710,34810,48440,42920,43350,56350,46800,28910,33460,32610
2022-04-17,14346.9686,109.0962537,13.21228426,6.651376905,-18.98564415,281.151456,-1.650004072,5.692977837,-0.703725397,18.93473332,1.794979118,1122.542103,2.207977283,37810,39690,32340,29060,22260,40790,40160,27190,35080,22690,27160,45500,51060,57630,51470,69710,46150,44820,29130,67300,67000,33960,58000,67070,62130,35540,46670,42200,41190,56030,46420,28720,33910,33260
2022-04-18,14337,107.61,1.16,7.958,7.21,309.1,0,6.858,0.56,20.26,1,1120.5,2.26,38180,33540,32660,28970,22090,39900,38000,27510,34720,24450,27020,44000,48710,58970,50540,67600,41000,50010,29070,65850,66320,35300,58820,67480,63530,33780,43660,41480,40920,54790,44770,29410,33340,33510
2022-04-19,14353.7998,102.05,-5.17,7.277,-8.56,321,3.85,5.6773953,-0.629765345,19.74,-2.57,1099,-1.92,38250,38540,31500,28370,20480,39020,35210,27080,34630,24460,26340,45520,45760,58750,48860,66360,40530,45720,30270,65160,63660,32910,60100,69310,65250,35200,43360,41020,39070,54410,43250,28650,34080,32990
2022-04-20,14364.90039,102.19,0.14,7.065,-2.91,326.35,1.67,6.781,-1.12,19.62,-0.61,1088,-1,38090,38540,32020,28160,25370,39020,34230,26680,34140,25130,26610,43520,45690,57390,47550,64940,39700,48050,30490,60240,64050,33350,59150,67520,66200,36230,42510,39610,39310,55340,40810,28970,35030,32190
2022-04-21,14351,102.96,0.75,7.096,0.44,331.1,1.46,6.808,0.4,19.87,1.27,1068,-1.84,38100,38540,32290,28560,25540,37490,33450,25470,33900,24280,26930,41110,48660,57190,48520,63710,38710,48970,30910,60240,61140,32520,62460,67520,65420,35900,41960,38700,35700,53990,40920,28670,35090,31740
2022-04-22,14382,101.05,-1.86,6.663,-6.1,327.1,-1.21,6.871,0.93,19.24,-3.17,1065.5,-0.23,36810,31460,32570,28450,22880,37490,32590,25750,33700,24270,27230,41850,48710,57380,44300,61470,40180,45850,31630,59220,59740,31960,61460,66360,65040,35360,41060,37860,35520,53280,36980,27520,35960,31100
2022-04-23,14364.73486,99.70196668,-7.418143143,6.732585399,25.26347118,329.2045594,-0.754849709,5.646403358,1.188900569,18.94059576,-2.556092272,1060.448045,-0.588457104,37340,30000,32680,29280,22880,39340,30750,26200,33220,23810,27300,40870,48570,56830,43290,61470,39710,51560,32870,60950,55500,32280,60640,63810,64560,35340,42650,37920,37660,52350,34030,28230,35710,30920
2022-04-24,14307.3997,98.74713977,-7.352554457,6.74539996,28.16256127,329.6950423,-0.734372352,5.638691442,0.700480327,18.94134607,-2.137827155,1053.970145,-0.237710152,36700,30000,32590,31550,22380,43380,32730,27040,34110,24340,27760,40990,51310,56950,48200,60490,42210,51600,33360,61060,58330,32810,63160,66360,64560,37110,42140,37260,35330,52100,35720,28830,35760,30290
2022-04-25,14350,97.67,-3.34,6.805,2.13,328.6,0.46,6.972,1.47,18.95,-1.51,1062,-0.33,35840,30000,35950,31240,26660,43640,32460,31300,37320,29400,29620,40750,50940,57130,47900,62390,44580,47960,34760,57840,54760,32760,58730,68080,66200,36550,42140,37490,35760,55090,35800,29220,39130,29850
2022-04-26,14478,100.41,2.81,6.978,2.54,325,-1.1,7.079,1.53,18.99,0.21,1083.25,2,35490,29320,39100,32300,30000,47440,32700,31170,38520,32280,31770,40410,52430,57360,47930,61160,43320,49900,41340,57840,58330,33330,58620,66610,64460,35880,39380,37770,36480,50630,34540,29830,40560,29880
2022-04-27,14466,100.68,0.27,7.339,5.17,326.05,0.32,7.757,9.58,19.02,0.16,1080,-0.3,35290,26830,40460,36500,36260,46700,32460,33200,40010,34040,33680,41010,52640,57190,47440,61010,45560,48890,47790,56290,59230,32810,59880,62040,65820,35920,39790,37300,37200,51540,35490,31030,44800,31030
2022-04-28,14447.5,103.47,2.77,6.994,-4.7,326.95,0.28,7.496,-3.36,19.42,2.1,1074,-0.56,35200,26440,43560,36460,35940,50460,34980,34700,41590,35880,35750,43050,56420,58830,48290,61920,53200,46860,52490,57460,58910,34310,60020,62900,65150,36860,41600,38290,36060,54330,38470,32720,46500,31470
2022-04-29,14502,102.94,-0.51,7.355,5.16,326.6,-0.11,7.683,2.49,19.35,-0.36,1043.75,-2.82,36910,29320,46770,39350,36440,51260,35120,35300,44670,37680,36030,44650,56970,61180,54100,71120,50610,48120,55130,57460,59520,32040,57090,63650,65290,37440,42980,38140,38420,54870,37380,32650,48350,31710
2022-04-30,14517.39679,104.088802,-0.718152562,6.817966199,8.351409924,321.1051129,-2.658908544,5.592722927,9.327861246,18.94448736,-1.790390969,1033.89932,-2.465293268,37930,28990,49670,45320,38290,53620,39360,34540,46190,39720,36850,45550,59660,61250,52890,74220,56650,53700,60870,55750,58010,34160,58220,62740,64220,38700,43940,40100,41450,57800,38140,33770,56030,32340
2022-05-01,14487.50618,103.9734386,-0.954786241,6.829340385,7.598939841,312.6003179,-4.838183578,5.585112005,14.24451553,18.94478415,-2.685640933,1043.8423,-2.203944102,38200,28310,60310,48060,39330,53430,40480,37410,46970,42310,36820,47640,62840,62570,62630,75650,61370,50250,67870,59360,58510,35590,61600,61250,66730,41570,44440,42680,44280,55760,41910,33020,59280,33090
2022-05-02,14490,103.42,0.47,7.566,2.87,299.8,-8.21,5.57751551,15.54539045,18.85,-2.58,1043.5,-0.02,38100,27590,56130,50920,38950,57450,42630,36940,46150,41780,37030,50020,55840,62600,80000,78620,55130,52700,57450,67440,61130,41600,62280,62550,70500,41980,41830,40690,44240,54210,43520,33230,59310,34180
2022-05-03,14522.59961,100.9,-2.44,8.025,6.07,326.6,8.94,5.569933444,13.23048599,18.62,-1.22,1033.75,-0.93,37640,27390,51920,48990,38750,51960,40330,35540,47720,42160,36380,50010,60820,62810,75087.67655,76980,56280,57220,59160,60180,60020,39870,58710,55410,67540,41500,46260,40600,42940,54210,44320,34130,57510,33710
2022-05-04,14491,106.22,5.27,8.472,5.57,360.35,10.33,5.562365805,7.299802154,18.62,0,1066,3.12,38390,27390,45220,46180,37950,52200,38730,38850,47090,40330,37500,48290,62200,62810,61210,78130,62690,56160,59180,62950,59290,37800,63460,61690,68770,45010,46840,39740,40390,58500,41230,34150,63290,33230
2022-05-05,14425,106.74,0.49,8.841,4.36,374.35,3.89,7.382,-3.92,18.78,0.86,1096,2.81,38380,23870,41030,47220,37540,48160,34470,39410,46210,39890,36950,47720,64710,64800,56680,79210,55990,56250,55790,61160,60790,40050,59160,59870,71580,40870,43330,38160,41810,58150,40770,34870,56900,31670
2022-05-06,14458.7002,108.33,1.49,8.128,-8.06,379.5,1.38,7.058,-4.39,19.16,2.02,1097,0.09,37840,23870,38060,45740,36510,46700,34130,40010,45380,35720,38010,50730,59980,65350,59460,73310,55060,56830,51380,61690,63940,36420,60320,59870,64420,43090,44300,37490,40340,55780,40110,34300,54330,31520
2022-05-07,14473.47347,108.6714684,13.50246426,6.893264371,-33.49395199,379.2481515,-1.959335809,5.539749454,-3.208756172,18.94520429,-0.788440298,1093.079456,-1.540791686,37320,23870,38690,45290,31820,48160,35340,36420,43150,36070,37080,48910,58070,62520,56470,73310,50790,57140,48240,59240,63210,35930,60120,60770,64170,41890,42890,36580,39120,55700,40600,32640,49540,29410
2022-05-08,14460.23381,106.3773075,11.15558478,6.90319818,-34.91938779,377.972666,-3.221564118,5.532239526,-1.175999813,18.94504755,-1.648989944,1088.010601,-1.98346368,35740,23870,31730,43480,30410,45670,37820,33050,42840,33680,36140,48160,57370,62190,54130,72230,45270,57710,43760,62480,59340,36060,59930,60770,62370,42300,38140,36620,40500,55120,38180,31300,47870,29700
2022-05-09,14490,101.77,-6.06,7.106,-12.57,377,-0.66,7.035,-0.33,18.66,-2.61,1083.25,-1.25,35270,30000,33000,40450,28780,45390,37980,29440,38720,28210,32430,46720,53290,61370,52200,68090,43000,52870,40890,60050,56470,34530,59970,58870,62460,40600,39130,35250,36760,50860,36000,29810,48390,28650
2022-05-10,14552.2002,98.45,-3.26,7.467,5.08,377.45,0.12,6.953,-1.17,18.54,-0.64,1083.25,0,34540,30330,33880,40080,28850,42800,38860,27780,38830,26840,31150,48250,52560,60580,50700,75180,40330,48160,39230,60050,62720,34410,60050,58700,60320,37650,33670,32060,37250,51780,36080,29060,46310,27960
2022-05-11,14520.7998,104.03,5.67,7.727,3.48,385.85,2.23,7.153,2.88,18.55,0.05,1108.75,2.35,33920,30330,38330,39030,25620,42800,39510,27440,36950,27600,31500,47420,52350,60580,49820,75180,41400,47210,39880,60050,61550,33670,62460,59570,59660,35760,34550,31780,36640,49630,34790,28590,44790,28380
2022-05-12,14543.40039,104.4,0.36,7.835,1.4,391.5,1.46,6.99,-2.28,18.64,0.49,1174.5,5.93,33230,34640,38640,37400,26260,43270,39680,27500,36590,28150,31130,47670,50390,61200,48970,75180,42680,46870,36870,59610,61970,34000,60130,59570,60070,34440,33020,31040,36630,45720,37170,28790,43200,27680
2022-05-13,14632.09961,108.63,4.05,7.765,-0.89,392.85,0.34,6.95,-0.57,19.17,2.84,1167.25,-0.62,31920,31070,37290,36900,26050,42320,39680,28770,35830,28510,31720,48610,48560,60760,47660,70680,46840,46010,38330,59480,61100,34330,59920,56650,58590,33310,32290,31570,36650,49630,35740,28560,41770,26600
2022-05-14,14654.9264,109.4866007,5.145235931,6.958479912,-0.944078253,394.7979113,0.293545316,5.48748294,-1.818696939,18.94274653,3.033207023,1176.400229,-7.963658496,31850,31480,35070,35680,25160,41850,39420,26760,35000,29100,30460,49240,49510,60040,49730,69210,42420,43790,36760,58170,59770,36220,58000,54970,58970,34410,32290,30870,34450,47010,37240,29650,39640,25960
2022-05-15,14609.54615,110.7565158,4.92056492,6.966973346,0.480950971,398.353777,0.949294473,5.480074006,-1.949745991,18.94213626,3.099350738,1209.674717,-5.868188114,30640,32250,33580,36220,25160,41850,39670,27170,35620,28850,30880,50040,48760,59450,49490,69210,40540,45240,36870,56980,59280,37280,59390,60150,58350,34970,32290,29860,32610,47170,38050,29330,40350,26840
2022-05-16,14606,111.82,2.94,8.053,3.71,402.5,2.46,5.4726795,-2.279999262,19.68,2.66,1247.5,6.88,29910,37950,40810,35910,30100,42680,37090,26440,34840,29700,32800,49730,48270,58330,42440,66810,39980,48110,36580,56550,62810,35530,58970,55720,58620,34490,32470,29920,33500,47300,38450,29980,41370,26610
2022-05-17,14645,109.63,-1.96,8.394,4.23,413.65,2.77,6.664,-4.12,20,1.63,1277.5,2.4,29860,37950,35670,35670,31170,43030,37700,25900,35460,32730,33550,49300,51570,58270,41140,62460,39380,47760,38530,58510,58240,37390,58490,55300,57850,34010,32650,29950,33890,47250,37470,29600,42240,27170
2022-05-18,14630.59961,107.04,-2.36,8.455,0.73,412,-0.4,6.694,0.45,19.83,-0.85,1230.75,-3.66,29480,37950,38300,34820,35310,42340,35990,27760,37600,33570,35310,47830,52220,57510,41810,61530,40500,47370,40040,61310,55360,38380,57630,55300,58610,34800,33500,29490,33750,48980,37330,29580,42970,27120
2022-05-19,14740,109.89,2.66,8.4,-0.65,412.1,0.02,6.647,-0.7,19.77,-0.3,1200.5,-2.46,30640,37950,40100,33890,35950,45670,35330,26250,38440,35930,38740,48490,53370,60190,44310,61710,42700,46130,40240,58510,57850,38440,59950,53720,60300,35060,33500,29890,32910,46150,36400,30750,43300,27500
2022-05-20,14626.7998,110.28,0.35,8.178,-2.64,417.25,1.25,6.689,0.63,19.95,0.91,1168.75,-2.64,30670,37950,41470,33600,37280,48240,35330,28810,38360,36390,40550,48310,54250,60000,44900,63390,44250,47630,40290,57900,57910,39230,59710,55660,60470,34050,33130,30340,33990,43510,36100,31210,43050,28830
