Date,MYRUSD Close,SGDUSD Close,THBUSD Close,USDIDR Close,Harga Bahan Pangan Bawang Merah,Harga Bahan Pangan Bawang Putih Bonggol,Harga Bahan Pangan Beras Medium,Harga Bahan Pangan Beras Premium,Harga Bahan Pangan Cabai Merah Keriting,Harga Bahan Pangan Cabai Rawit Merah,Harga Bahan Pangan Daging Ayam Ras,Harga Bahan Pangan Daging Sapi Murni,Harga Bahan Pangan Gula Konsumsi,Harga Bahan Pangan Minyak Goreng Curah,Harga Bahan Pangan Minyak Goreng Kemasan Sederhana,Harga Bahan Pangan Telur Ayam Ras,Harga Bahan Pangan Tepung Terigu (cerah)
31/05/2024,0.212698072,0.740905404,0.027262071,16228,47310,41090,12390,14670,50660,36440,38040,136190,18400,14890,16670,28950,10230
01/06/2024,,,,,45420,39620,12520,14420,52730,39000,37850,137440,17830,14920,16670,28740,10310
02/06/2024,,,,,45910,40150,12170,14510,49990,36920,37960,136420,18280,14710,16730,28640,10180
03/06/2024,0.212562427,0.740406156,0.027210884,16243,43910,40130,12250,14640,48740,39450,38140,136290,18260,14640,16760,28800,10250
04/06/2024,0.212562427,0.743494391,0.027342573,16203,43540,40510,12380,14670,50160,39490,38130,136190,18240,14760,16680,28740,10380
05/06/2024,0.212788597,0.742583454,0.027356787,16276,42190,40070,12460,14750,47770,40130,35830,135770,18060,14610,16640,28530,10360
06/06/2024,0.212969869,0.741927862,0.027344819,16315,42630,39950,12320,14720,46560,37250,38360,136940,18540,14110,16780,28380,10180
07/06/2024,0.213128731,0.743494391,0.027476301,16241.7002,42330,40480,12390,14700,46220,36420,37800,135700,18220,14640,16830,28290,10210
08/06/2024,,,,,41590,39850,12210,14780,49240,37510,36840,138080,18430,14480,16740,28350,10110
09/06/2024,,,,,40170,41360,12590,14860,50810,42220,37290,137730,18050,14720,16640,28100,10200
10/06/2024,0.21328783,0.739644945,0.027092928,16270,41100,39960,12310,14720,48180,39280,37830,137030,18120,14870,16780,28280,10310
11/06/2024,0.21193175,0.739262223,0.027240535,16312,40160,40480,12340,14800,50120,41820,37790,136870,17950,14840,16830,28060,10290
12/06/2024,0.211999148,0.739120185,0.027242018,16305.40039,39820,40480,12340,14770,48380,38230,38100,137260,17790,14840,17050,27990,10290
13/06/2024,0.212089077,0.74184525,0.027307482,16230,40370,40010,12340,14920,52160,38810,38030,136870,17870,14900,16830,28000,10290
14/06/2024,0.212539852,0.740154088,0.027211625,16286,39870,39290,12450,15060,55660,38780,37690,137460,17870,14690,16660,27790,10170
15/06/2024,,,,,40530,40920,12530,14860,64100,44460,38360,139410,17900,14400,16810,28240,10150
16/06/2024,,,,,39470,39010,12790,14880,66860,46340,39480,142150,17650,14940,16570,28290,10370
17/06/2024,0.211999148,0.738830745,0.027262812,16479.90039,,,,,,,,,,,,,
18/06/2024,0.211976677,0.74024719,0.02716653,16479,40000,45000,11500,13000,60000,45000,40000,130000,17000,16000,18000,40000,10000
19/06/2024,0.212224111,0.740110278,0.027291087,16379,39520,40170,12480,14760,59860,41750,39500,137830,18660,14900,16980,28280,10230
20/06/2024,0.212585032,0.740406156,0.02727248,16380.90039,37460,40150,12490,14890,57400,39530,38640,136860,17840,14750,16750,28070,10140
21/06/2024,0.212404415,0.738426983,0.027235342,16491.90039,38020,40220,12570,14830,55860,39260,38510,137180,17940,14890,16890,28260,10170
22/06/2024,,,,,37080,39570,12580,14970,49710,41020,37560,137440,17560,14730,16580,28090,10370
23/06/2024,,,,,38490,40120,12490,14810,50230,38700,38210,136190,17990,14970,16990,28240,10230
24/06/2024,0.212291703,0.737898409,0.027203484,16443,38170,40540,12620,14970,46180,38610,37780,136190,17950,15060,16990,28160,10150
25/06/2024,0.212359309,0.739191175,0.027323898,16394.09961,35980,39710,12710,14930,39780,37640,37640,134930,17680,15100,16820,28000,10430
26/06/2024,0.212675452,0.738176286,0.027225701,16401,35040,39890,12690,15020,36160,34760,37610,136190,17740,15030,16900,27920,10150
27/06/2024,0.212314218,0.735916376,0.027076058,16434,33750,39890,12660,14990,34470,35130,37310,135840,17580,14930,16990,27820,10070
28/06/2024,0.211999148,0.736377001,0.027159153,16374.40039,34780,41020,12930,15070,37930,35510,37280,134510,17490,14850,17060,27900,10230
29/06/2024,,,,,33550,39950,12880,14760,36050,36190,37500,136030,17490,15250,17080,28000,10310
30/06/2024,,,,,33880,39950,12840,14730,38190,38540,37550,135930,17170,15220,16670,27890,10380
01/07/2024,0.212089077,0.738170803,0.02727025,16343,33250,39810,12730,15110,36720,38730,37770,135350,17740,15020,17070,28000,10060
02/07/2024,0.212291703,0.736523449,0.027236825,16390,31940,39520,12730,15070,39650,41300,37590,134940,17780,15060,17060,28000,10310
03/07/2024,0.212021634,0.737473965,0.02716653,16391,33210,39640,12720,14980,38830,41540,37770,134550,17760,15160,16870,28300,10210
04/07/2024,0.212111577,0.73896724,0.027296303,16340,33210,39480,12620,15020,40140,42130,37650,134930,17760,15060,16980,27540,10150
05/07/2024,0.212449551,0.739863813,0.027300026,16328.5,32120,39150,12750,14900,41390,41730,37850,134550,17420,15200,16900,27570,10250
06/07/2024,,,,,31700,39350,12600,15180,40620,41510,37090,134300,17560,14850,16860,27750,9970
07/07/2024,,,,,31700,38460,12930,15050,42010,44360,36010,134930,17210,15290,16650,27680,10090
08/07/2024,0.212404415,0.741443753,0.02739726,16245,31280,40710,12710,15060,40340,44580,37930,134510,17740,15270,16820,27950,10190
09/07/2024,0.212404415,0.741015196,0.027480077,16277.2002,31080,40500,12860,15060,43660,45990,37850,134550,17510,15250,16810,27710,10320
10/07/2024,0.212539852,0.740395188,0.027464982,16277,30770,40230,12930,15220,42960,46260,37840,134940,17700,14970,16760,27450,10120
11/07/2024,0.212856531,0.741460204,0.027533039,16198,30520,40430,12800,15160,43430,46210,38010,134870,17850,15150,17170,27490,10120
12/07/2024,0.213242352,0.745062113,0.027755421,16104,30750,39480,12830,15020,41030,49340,37620,134550,17800,15130,16850,27720,10110
13/07/2024,,,,,30680,39530,12700,15200,39610,52780,37290,135400,17900,14990,16980,27720,10210
14/07/2024,,,,,30060,38420,12700,14930,39770,54680,37840,134470,17810,15010,16750,27770,10120
15/07/2024,0.214270413,0.744601607,0.027639579,16108,29970,39910,13010,14940,41410,58930,38020,134940,17690,15360,16640,27960,10270
16/07/2024,0.214178622,0.744318962,0.02769316,16195,27440,39530,12700,14920,38550,59500,38190,134490,17860,15100,16890,27950,10250
17/07/2024,0.21397239,0.744047642,0.027796308,16173,28290,38760,13060,15010,40350,65430,37520,134440,17840,15680,17180,27950,10030
18/07/2024,0.214546248,0.746658683,0.02788078,16138,28020,38640,12820,14960,39060,62820,37550,134550,17550,14660,16850,27880,10670
19/07/2024,0.214362279,0.744258106,0.027670171,16185,27810,39100,12640,15010,39170,65520,37520,134110,17780,15330,17070,27960,10110
20/07/2024,,,,,26610,38710,13010,15260,39180,70950,37670,134930,17860,15470,17110,27810,10040
21/07/2024,,,,,26450,39060,12690,14820,38390,65920,37840,132160,17850,15190,16980,27950,10120
22/07/2024,0.213447168,0.743992269,0.027563397,16206,28370,39280,12940,14780,38820,73840,38030,133950,17940,15430,17030,28050,10130
23/07/2024,0.213456273,0.743008256,0.027548211,16220.2002,26980,38970,12710,15000,39300,70760,37300,134550,17720,15240,17250,27920,10100
24/07/2024,0.213812277,0.743052423,0.027670171,16222,26580,39290,12700,14940,40190,72130,36830,134180,17800,15290,17180,27920,10240
25/07/2024,0.214132756,0.7442137,0.027702367,16246,26960,39210,12690,14940,43130,73590,37380,134550,17800,15470,17180,27920,10210
26/07/2024,0.214569256,0.74465704,0.027616682,16337.7998,27200,38500,12790,14940,43140,70600,37010,134930,17710,15330,16830,27720,10200
27/07/2024,,,,,27720,38250,12550,14790,43270,69930,36660,134440,17640,15490,16780,27650,10130
28/07/2024,,,,,25430,39220,13210,15030,42980,79800,37400,134320,17860,15080,17050,27870,10200
29/07/2024,0.214822754,0.744634926,0.027800944,16283,28170,38110,12770,14930,42160,71970,36460,134940,17580,15600,16810,27840,10240
30/07/2024,0.215679944,0.74459058,0.027831895,16301.7002,27840,38950,12770,14960,42110,72470,36590,134110,17870,15860,17150,27830,10150
31/07/2024,0.216450214,0.745217562,0.027903343,16328.5,27180,39370,12760,15040,41970,71720,37090,133790,17880,15570,17140,27680,10170
01/08/2024,0.21777004,0.748671114,0.028169014,16255,25740,38790,12730,14880,42600,75700,36680,134110,17780,15710,17150,27830,10190
02/08/2024,0.218986079,0.748077393,0.028111206,16281,25010,38040,12950,15190,42180,78880,36610,133950,17840,15800,17340,27590,10130
03/08/2024,,,,,25400,39060,12640,14900,41970,78850,36600,133690,17780,15620,17150,27660,10190
04/08/2024,,,,,26130,38680,12610,14980,42010,74380,36670,134490,17500,15450,16830,27540,10200
05/08/2024,0.222469419,0.754335523,0.028344672,16012,25460,38370,12640,14950,42910,79490,36770,133690,17950,15580,17150,27580,10110
06/08/2024,0.226116449,0.754563212,0.028169014,16208,24600,38980,12650,14980,42120,78690,36020,133700,17700,15700,16990,27450,10190
07/08/2024,0.223638609,0.754437983,0.028254174,16152.2998,26310,38810,12760,14930,44280,76400,36710,133410,17720,15530,16930,27650,10250
08/08/2024,0.222518921,0.753778279,0.028105676,16023,26180,39500,12990,14860,44310,78150,36560,133580,18000,15730,17170,27400,10210
09/08/2024,0.22361359,0.754068196,0.028360751,15979,26870,39130,12660,14970,43840,71950,36540,133410,17800,15490,16930,27220,10390
10/08/2024,,,,,25650,39400,12710,14930,43600,76140,36530,133280,17870,15580,17010,27330,10200
11/08/2024,,,,,26660,38660,12670,14680,43610,76330,36740,133440,17590,15800,17180,27290,10320
12/08/2024,0.226244345,0.755115867,0.028392958,15918,26160,38650,12810,14930,43610,72050,36400,133410,17580,15570,17170,27370,10240
13/08/2024,0.224542499,0.755395412,0.028545329,15949.09961,25270,38400,12930,14980,43020,69970,35950,133580,17640,15590,16970,26990,10200
14/08/2024,0.224542499,0.759243786,0.028641805,15749,26240,38390,12900,15010,43830,68200,36610,133410,17580,15460,17000,26950,10240
15/08/2024,0.226398021,0.759457111,0.028516838,15619.5,25780,38490,12730,15000,43420,65080,36850,133410,17540,15700,17050,27060,10280
16/08/2024,0.225540161,0.756292343,0.028535556,15755,25240,38780,12680,14930,42450,58800,36290,133130,17770,15590,17120,27030,10120
17/08/2024,,,,,25080,38960,12730,15080,40890,62990,36020,133440,17890,15550,17180,26740,9980
18/08/2024,,,,,25220,38960,12820,14820,43630,63240,36620,132960,17510,15540,16780,27090,10370
19/08/2024,0.226116449,0.760017037,0.028918449,15683,24640,38880,12770,15010,41770,65650,36330,133280,17780,15540,17230,26900,10110
20/08/2024,0.228440881,0.764596105,0.029138379,15523,24490,39390,12890,15160,42020,65450,36350,133280,17990,15620,16980,26650,10030
21/08/2024,0.22857143,0.766559601,0.029299736,15442,24090,38700,12690,14950,39750,61760,36000,132860,17740,15580,17110,26480,10260
22/08/2024,0.228885338,0.766101539,0.02916302,15484,23890,39000,12720,14930,38440,57310,36460,133130,17810,15190,16950,26800,10200
23/08/2024,0.227972195,0.763294697,0.02899391,15728.5,24190,39070,12840,15030,39500,58020,36220,133410,17840,15500,17220,26830,10100
24/08/2024,,,,,25130,38240,12680,14890,39650,57790,36460,133130,17580,15590,16980,26840,10200
25/08/2024,,,,,25370,39180,12800,14950,38780,56530,36730,134440,17890,15650,17140,26630,10130
26/08/2024,0.228675961,0.768556833,0.029455081,15377.2002,24270,38010,12830,14940,38580,55860,36390,133410,17840,15530,17220,26520,10210
27/08/2024,0.229937911,0.767018199,0.029437738,15462.59961,24570,38440,12830,15190,35950,54080,35940,133700,17910,15450,17280,26280,10110
28/08/2024,0.230414733,0.768420935,0.029486347,15467.09961,24180,38740,12840,15030,36450,51800,36240,133030,17840,15500,17060,26290,10170
29/08/2024,0.230282083,0.767153561,0.029374614,15440,25250,38760,12700,15030,38390,52120,36530,132960,17510,15550,16630,26590,10030
30/08/2024,0.232072413,0.767683566,0.029507229,15444.7998,25470,38240,12750,14860,36300,49340,36320,132940,17850,15700,17190,26330,10220
31/08/2024,,,,,24340,38380,12790,14960,38090,49760,36000,132860,17780,15660,16970,26360,10260
01/09/2024,,,,,25520,38660,12700,14870,36470,48710,35620,133890,17690,15550,16880,26090,10130
02/09/2024,0.231294081,0.765661657,0.029481133,15525,25010,38980,12750,15000,33500,46530,35420,133440,17890,15500,16510,26240,10090
03/09/2024,0.229753017,0.765462399,0.029265439,15520.09961,24760,38780,12670,14940,34230,44040,35910,132670,17810,15630,16980,25940,10200
04/09/2024,0.229357794,0.765169442,0.029191114,15532.90039,24840,38780,12630,14690,33470,44790,35820,133570,17720,15680,17170,26020,10120
05/09/2024,0.230414733,0.76745975,0.029457685,15444.40039,24910,38880,12980,14700,31390,42930,36010,132860,17730,15710,17160,25740,10110
06/09/2024,0.230946884,0.76936686,0.029778743,15417,25270,38200,12610,14830,32210,44760,35940,134510,17540,15500,16980,25980,10110
07/09/2024,,,,,25290,38590,12530,14500,32580,44080,36180,131570,17560,15570,16930,26020,10190
08/09/2024,,,,,25580,38780,12670,14840,31530,42750,35850,133130,17500,15490,16920,26020,10120
09/09/2024,0.23068051,0.767300725,0.029679755,15405,25070,38880,12790,14690,30800,43490,35830,132870,17820,15580,17070,26100,10110
10/09/2024,0.229357794,0.765749574,0.029525526,15456.7998,24270,39060,12850,14780,30950,41880,35760,132640,17840,15720,17180,26630,10170
11/09/2024,0.2306007,0.76678884,0.029736238,15489,24400,39260,12770,14770,29500,41670,35610,132450,17820,15820,17320,26150,10140
12/09/2024,0.23068051,0.766542017,0.029594554,15437,25160,37570,12670,14620,28300,39090,35510,132640,17540,15720,17060,26330,10170
13/09/2024,0.231080309,0.768828571,0.029954471,15418.7002,24660,38730,12790,14710,28810,39080,35760,133010,17540,15830,17140,26260,10170
14/09/2024,,,,,25370,38880,12790,14730,29040,39580,35990,132450,17420,15610,17110,26330,10200
15/09/2024,,,,,25440,37960,12750,14730,30170,38430,35340,132940,17410,15740,17080,27210,10130
16/09/2024,0.232612252,0.770754457,0.03009963,15393,25150,38060,12730,14750,29290,39280,36020,132670,17760,15760,17170,26170,10120
17/09/2024,0.232639283,0.771807432,0.030075189,15385,25490,38580,12810,14700,30010,40590,36240,133030,17590,15720,17090,26450,10200
18/09/2024,0.234659165,0.771682382,0.029962547,15345,25170,38980,12980,14850,28000,42890,36500,132450,17910,15860,17360,26410,10270
19/09/2024,0.235765651,0.771557331,0.029964341,15300.2002,25550,38560,12660,14530,28300,43260,36430,133930,17370,15130,17080,26390,10280
20/09/2024,0.237445086,0.773736298,0.030202355,15197.59961,25590,38430,12730,14610,29250,42740,36080,132640,17460,15720,17010,26180,10210
21/09/2024,,,,,25970,38510,12610,14540,28540,42280,35730,132160,17420,15940,16810,25990,10200
22/09/2024,,,,,25550,39090,12620,14760,27700,42380,35610,132180,17650,15820,17210,26210,10040
23/09/2024,0.237953603,0.775073647,0.030339807,15154,26090,38790,12600,14600,30320,41320,36000,132860,17390,15820,16980,26240,10230
24/09/2024,0.238066897,0.774647355,0.030376673,15174.09961,25910,38970,12770,14770,27070,41590,36250,132450,17730,15820,17320,26280,10180
25/09/2024,0.240963846,0.779812276,0.030709701,15121.09961,26140,39170,12650,14600,28730,42350,36330,132860,17430,15820,16850,26330,10230
26/09/2024,0.242218718,0.775326014,0.030515715,15201.5,26340,38150,12600,14610,28140,41050,35470,133130,17280,14900,16870,26270,10120
27/09/2024,0.241545901,0.778889,0.030896619,15070,26360,38970,12860,14650,26760,39740,35780,132670,17710,15950,17170,26180,10120
28/09/2024,,,,,26460,38320,12700,14780,27990,39440,36110,132670,17510,15710,16970,26180,10030
29/09/2024,,,,,26940,37970,12840,14750,27590,40140,35930,133270,17340,15680,16860,26100,10040
30/09/2024,0.242777377,0.780822992,0.030911902,15118,27940,39250,12800,15000,27100,43160,35930,132220,17950,15710,17260,26350,10030
